"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Templates_Directory_Screen.php",63,86,error,"Detected usage of a non-sanitized input variable: $_GET['paged']",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Templates_Directory_Screen.php",64,178,error,"Detected usage of a non-sanitized input variable: $_GET['per_page']",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Templates_Directory_Screen.php",391,124,error,"Detected usage of a non-sanitized input variable: $_SERVER['REQUEST_URI']",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Templates_Directory_Screen.php",424,173,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$page'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Templates_Directory_Screen.php",424,180,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$total_pages'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Template_Detail_Screen.php",300,1,error,"Stylesheets must be registered/enqueued via wp_enqueue_style()",WordPress.WP.EnqueuedResources.NonEnqueuedStylesheet,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Template_Detail_Screen.php",302,127,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$style_context['inline_css']'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Page_Template_Detail_Screen.php",351,28,error,"Detected usage of a non-sanitized input variable: $_POST[Entity_Style_Form_Builder::FORM_KEY]",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Templates_Directory_Screen.php",65,92,error,"Detected usage of a non-sanitized input variable: $_GET['paged']",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Templates_Directory_Screen.php",66,184,error,"Detected usage of a non-sanitized input variable: $_GET['per_page']",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Templates_Directory_Screen.php",423,124,error,"Detected usage of a non-sanitized input variable: $_SERVER['REQUEST_URI']",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Templates_Directory_Screen.php",453,173,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$page'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Templates_Directory_Screen.php",453,180,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$total_pages'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Template_Detail_Screen.php",371,1,error,"Stylesheets must be registered/enqueued via wp_enqueue_style()",WordPress.WP.EnqueuedResources.NonEnqueuedStylesheet,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Template_Detail_Screen.php",373,127,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$style_context['inline_css']'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Section_Template_Detail_Screen.php",422,28,error,"Detected usage of a non-sanitized input variable: $_POST[Entity_Style_Form_Builder::FORM_KEY]",WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Template_Compare_Screen.php",294,18,error,"Stylesheets must be registered/enqueued via wp_enqueue_style()",WordPress.WP.EnqueuedResources.NonEnqueuedStylesheet,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Template_Compare_Screen.php",296,122,error,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$style_context['inline_css']'.",WordPress.Security.EscapeOutput.OutputNotEscaped,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Template_Compare_Screen.php",358,52,error,"Using short ternaries is not allowed as they are rarely used correctly",Universal.Operators.DisallowShortTernary.Found,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Template_Compare_Screen.php",362,53,error,"Using short ternaries is not allowed as they are rarely used correctly",Universal.Operators.DisallowShortTernary.Found,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\Screens\Templates\Template_Compare_Screen.php",366,43,error,"Using short ternaries is not allowed as they are rarely used correctly",Universal.Operators.DisallowShortTernary.Found,5,0
"C:\Users\Home\Desktop\Wordpress Plugins\AIO Page Builder\AIO-Page-Builder-Plugin\plugin\src\Admin\ViewModels\BuildPlan\Industry_Build_Plan_Explanation_View_Model.php",196,20,error,"Expected type hint \"list<string>\"; found \"array\" for $warning_flags",Squiz.Commenting.FunctionComment.IncorrectTypeHint,5,0
